"powo_id","family","genus","species","taxon_name","taxon_authors","RL.cat","EDGE","ED","lifeform_description","accepted_plant_name_id","group","plant_locality_id","continent_code_l1","continent","region_code_l2","region","area_code_l3","area","introduced","extinct","location_doubtful"
"20011950-1","Ephedraceae","Ephedra","rituensis","Ephedra rituensis","Y.Yang, D.Z.Fu & G.H.Zhu","LC",0.01973355,0.337510167,"subshrub",333030,"Gymnosperms",397338,3,"ASIA-TEMPERATE",36,"China","CHQ","Qinghai",0,0,0
"20011950-1","Ephedraceae","Ephedra","rituensis","Ephedra rituensis","Y.Yang, D.Z.Fu & G.H.Zhu","LC",0.01973355,0.337510167,"subshrub",333030,"Gymnosperms",398793,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"20011950-1","Ephedraceae","Ephedra","rituensis","Ephedra rituensis","Y.Yang, D.Z.Fu & G.H.Zhu","LC",0.01973355,0.337510167,"subshrub",333030,"Gymnosperms",398794,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"312979-2","Ephedraceae","Ephedra","rupestris","Ephedra rupestris","Benth.","LC",0.080286335,1.464491,NA,333032,"Gymnosperms",397339,8,"SOUTHERN AMERICA",83,"Western South America","BOL","Bolivia",0,0,0
"312979-2","Ephedraceae","Ephedra","rupestris","Ephedra rupestris","Benth.","LC",0.080286335,1.464491,NA,333032,"Gymnosperms",398795,8,"SOUTHERN AMERICA",83,"Western South America","ECU","Ecuador",0,0,0
"312979-2","Ephedraceae","Ephedra","rupestris","Ephedra rupestris","Benth.","LC",0.080286335,1.464491,NA,333032,"Gymnosperms",398796,8,"SOUTHERN AMERICA",83,"Western South America","PER","Peru",0,0,0
"312979-2","Ephedraceae","Ephedra","rupestris","Ephedra rupestris","Benth.","LC",0.080286335,1.464491,NA,333032,"Gymnosperms",397303,8,"SOUTHERN AMERICA",85,"Southern South America","AGW","Argentina Northwest",0,0,0
"383455-1","Ephedraceae","Ephedra","sarcocarpa","Ephedra sarcocarpa","Aitch. & Hemsl.","LC",0.022607621,0.373350001,NA,333033,"Gymnosperms",397673,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"383455-1","Ephedraceae","Ephedra","sarcocarpa","Ephedra sarcocarpa","Aitch. & Hemsl.","LC",0.022607621,0.373350001,NA,333033,"Gymnosperms",397708,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",0.039924364,0.763935,"perennial or subshrub",333041,"Gymnosperms",481347,3,"ASIA-TEMPERATE",30,"Siberia","BRY","Buryatiya",0,0,0
"383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",0.039924364,0.763935,"perennial or subshrub",333041,"Gymnosperms",481348,3,"ASIA-TEMPERATE",30,"Siberia","CTA","Chita",0,0,0
"383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",0.039924364,0.763935,"perennial or subshrub",333041,"Gymnosperms",677318,3,"ASIA-TEMPERATE",31,"Russian Far East","PRM","Primorye",0,0,0
"383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",0.039924364,0.763935,"perennial or subshrub",333041,"Gymnosperms",397741,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",0.039924364,0.763935,"perennial or subshrub",333041,"Gymnosperms",397742,3,"ASIA-TEMPERATE",36,"China","CHM","Manchuria",0,0,0
"383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",0.039924364,0.763935,"perennial or subshrub",333041,"Gymnosperms",398905,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",0.039924364,0.763935,"perennial or subshrub",333041,"Gymnosperms",397709,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"70028728-1","Ephedraceae","Ephedra","somalensis","Ephedra somalensis","Freitag & Maier-St.","LC",0.020418945,0.34807092,"subshrub or shrub",333042,"Gymnosperms",803161,2,"AFRICA",24,"Northeast Tropical Africa","ERI","Eritrea",0,0,0
"70028728-1","Ephedraceae","Ephedra","somalensis","Ephedra somalensis","Freitag & Maier-St.","LC",0.020418945,0.34807092,"subshrub or shrub",333042,"Gymnosperms",397710,2,"AFRICA",24,"Northeast Tropical Africa","SOM","Somalia",0,0,0
"928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",0.075694391,1.490391,"shrub",333044,"Gymnosperms",397743,3,"ASIA-TEMPERATE",32,"Middle Asia","TKM","Turkmenistan",0,0,0
"928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",0.075694391,1.490391,"shrub",333044,"Gymnosperms",492861,3,"ASIA-TEMPERATE",32,"Middle Asia","TZK","Tadzhikistan",0,0,0
"928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",0.075694391,1.490391,"shrub",333044,"Gymnosperms",398906,3,"ASIA-TEMPERATE",32,"Middle Asia","UZB","Uzbekistan",0,0,0
"928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",0.075694391,1.490391,"shrub",333044,"Gymnosperms",397744,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",0.075694391,1.490391,"shrub",333044,"Gymnosperms",398907,3,"ASIA-TEMPERATE",34,"Western Asia","IRN","Iran",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",397272,3,"ASIA-TEMPERATE",30,"Siberia","ALT","Altay",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",398744,3,"ASIA-TEMPERATE",30,"Siberia","WSB","West Siberia",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",397273,3,"ASIA-TEMPERATE",32,"Middle Asia","KAZ","Kazakhstan",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",397274,3,"ASIA-TEMPERATE",32,"Middle Asia","KGZ","Kirgizstan",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",398747,3,"ASIA-TEMPERATE",32,"Middle Asia","TKM","Turkmenistan",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",398748,3,"ASIA-TEMPERATE",32,"Middle Asia","TZK","Tadzhikistan",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",398749,3,"ASIA-TEMPERATE",32,"Middle Asia","UZB","Uzbekistan",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",497720,3,"ASIA-TEMPERATE",33,"Caucasus","TCS","Transcaucasus",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",397275,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",398750,3,"ASIA-TEMPERATE",34,"Western Asia","IRN","Iran",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",397277,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",397276,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",398751,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",397237,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",398752,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.",NA,0.374950846,1.213389768,"subshrub",332952,"Gymnosperms",398753,4,"ASIA-TROPICAL",40,"Indian Subcontinent","WHM","West Himalaya",0,0,0
"383466-1","Ephedraceae","Ephedra","tilhoana","Ephedra tilhoana","Maire","DD",0.541562878,1.682563811,"subshrub or shrub",333050,"Gymnosperms",397712,2,"AFRICA",24,"Northeast Tropical Africa","CHA","Chad",0,0,0
"30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",0.006279779,0.106130313,"subshrub or shrub",333051,"Gymnosperms",397713,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","COL","Colorado",0,0,0
"30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",0.006279779,0.106130313,"subshrub or shrub",333051,"Gymnosperms",397745,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","ARI","Arizona",0,0,0
"30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",0.006279779,0.106130313,"subshrub or shrub",333051,"Gymnosperms",398908,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","NEV","Nevada",0,0,0
"30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",0.006279779,0.106130313,"subshrub or shrub",333051,"Gymnosperms",398909,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","UTA","Utah",0,0,0
"30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",0.006279779,0.106130313,"subshrub or shrub",333051,"Gymnosperms",397746,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","NWM","New Mexico",0,0,0
"30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",0.006279779,0.106130313,"subshrub or shrub",333051,"Gymnosperms",398910,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","TEX","Texas",0,0,0
"30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",0.006279779,0.106130313,"subshrub or shrub",333051,"Gymnosperms",397714,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"326031-1","Ephedraceae","Ephedra","transitoria","Ephedra transitoria","Riedl","LC",0.020764405,0.336653188,"subshrub",333053,"Gymnosperms",397747,3,"ASIA-TEMPERATE",34,"Western Asia","IRQ","Iraq",0,0,0
"326031-1","Ephedraceae","Ephedra","transitoria","Ephedra transitoria","Riedl","LC",0.020764405,0.336653188,"subshrub",333053,"Gymnosperms",398911,3,"ASIA-TEMPERATE",34,"Western Asia","LBS","Lebanon-Syria",0,0,0
"326031-1","Ephedraceae","Ephedra","transitoria","Ephedra transitoria","Riedl","LC",0.020764405,0.336653188,"subshrub",333053,"Gymnosperms",398912,3,"ASIA-TEMPERATE",34,"Western Asia","PAL","Palestine",0,0,0
"326031-1","Ephedraceae","Ephedra","transitoria","Ephedra transitoria","Riedl","LC",0.020764405,0.336653188,"subshrub",333053,"Gymnosperms",397717,3,"ASIA-TEMPERATE",35,"Arabian Peninsula","SAU","Saudi Arabia",0,0,0
"383468-1","Ephedraceae","Ephedra","triandra","Ephedra triandra","Tul.","LC",0.057858909,0.853213787,"shrub",333054,"Gymnosperms",397718,8,"SOUTHERN AMERICA",83,"Western South America","BOL","Bolivia",0,0,0
"383468-1","Ephedraceae","Ephedra","triandra","Ephedra triandra","Tul.","LC",0.057858909,0.853213787,"shrub",333054,"Gymnosperms",397748,8,"SOUTHERN AMERICA",85,"Southern South America","AGE","Argentina Northeast",0,0,0
"383468-1","Ephedraceae","Ephedra","triandra","Ephedra triandra","Tul.","LC",0.057858909,0.853213787,"shrub",333054,"Gymnosperms",397749,8,"SOUTHERN AMERICA",85,"Southern South America","AGS","Argentina South",0,0,0
"383468-1","Ephedraceae","Ephedra","triandra","Ephedra triandra","Tul.","LC",0.057858909,0.853213787,"shrub",333054,"Gymnosperms",398913,8,"SOUTHERN AMERICA",85,"Southern South America","AGW","Argentina Northwest",0,0,0
"383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",0.01005854,0.179731732,"shrub",333056,"Gymnosperms",397750,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","ARI","Arizona",0,0,0
"383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",0.01005854,0.179731732,"shrub",333056,"Gymnosperms",398914,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",0.01005854,0.179731732,"shrub",333056,"Gymnosperms",397751,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","NWM","New Mexico",0,0,0
"383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",0.01005854,0.179731732,"shrub",333056,"Gymnosperms",398915,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","TEX","Texas",0,0,0
"383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",0.01005854,0.179731732,"shrub",333056,"Gymnosperms",397752,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",0.01005854,0.179731732,"shrub",333056,"Gymnosperms",398916,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"326032-1","Ephedraceae","Ephedra","trifurcata","Ephedra trifurcata","Zöllner","DD",0.356584051,1.16460858,"shrub",333057,"Gymnosperms",397719,8,"SOUTHERN AMERICA",85,"Southern South America","CLC","Chile Central",0,0,0
"383472-1","Ephedraceae","Ephedra","tweedieana","Ephedra tweedieana","C.A.Mey.",NA,0.201695244,0.756060572,NA,333058,"Gymnosperms",397720,8,"SOUTHERN AMERICA",84,"Brazil","BZS","Brazil South",0,0,0
"383472-1","Ephedraceae","Ephedra","tweedieana","Ephedra tweedieana","C.A.Mey.",NA,0.201695244,0.756060572,NA,333058,"Gymnosperms",397753,8,"SOUTHERN AMERICA",85,"Southern South America","AGE","Argentina Northeast",0,0,0
"383472-1","Ephedraceae","Ephedra","tweedieana","Ephedra tweedieana","C.A.Mey.",NA,0.201695244,0.756060572,NA,333058,"Gymnosperms",398917,8,"SOUTHERN AMERICA",85,"Southern South America","URU","Uruguay",0,0,0
"91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",0.076970075,1.412738186,"subshrub or shrub",333061,"Gymnosperms",397754,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","COL","Colorado",0,0,0
"91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",0.076970075,1.412738186,"subshrub or shrub",333061,"Gymnosperms",398918,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","ORE","Oregon",0,0,0
"91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",0.076970075,1.412738186,"subshrub or shrub",333061,"Gymnosperms",398919,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","WYO","Wyoming",0,0,0
"91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",0.076970075,1.412738186,"subshrub or shrub",333061,"Gymnosperms",397755,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","ARI","Arizona",0,0,0
"91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",0.076970075,1.412738186,"subshrub or shrub",333061,"Gymnosperms",397756,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",0.076970075,1.412738186,"subshrub or shrub",333061,"Gymnosperms",398920,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","NEV","Nevada",0,0,0
"91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",0.076970075,1.412738186,"subshrub or shrub",333061,"Gymnosperms",398921,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","UTA","Utah",0,0,0
"91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",0.076970075,1.412738186,"subshrub or shrub",333061,"Gymnosperms",397721,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","NWM","New Mexico",0,0,0
"326034-1","Ephedraceae","Ephedra","vvedenskyi","Ephedra vvedenskyi","Pachom.",NA,0.601559918,1.948334006,"subshrub",333068,"Gymnosperms",497717,3,"ASIA-TEMPERATE",32,"Middle Asia","TKM","Turkmenistan",0,0,0
"326034-1","Ephedraceae","Ephedra","vvedenskyi","Ephedra vvedenskyi","Pachom.",NA,0.601559918,1.948334006,"subshrub",333068,"Gymnosperms",397722,3,"ASIA-TEMPERATE",33,"Caucasus","TCS","Transcaucasus",0,0,0
"326034-1","Ephedraceae","Ephedra","vvedenskyi","Ephedra vvedenskyi","Pachom.",NA,0.601559918,1.948334006,"subshrub",333068,"Gymnosperms",497718,3,"ASIA-TEMPERATE",34,"Western Asia","IRN","Iran",0,0,0
"687975-1","Podocarpaceae","Falcatifolium","angustum","Falcatifolium angustum","de Laub.","EN",5.81687881,13.06163572,"tree",385367,"Gymnosperms",539085,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"687976-1","Podocarpaceae","Falcatifolium","falciforme","Falcatifolium falciforme","(Parl.) de Laub.","NT",2.557232296,19.97622313,"tree",385368,"Gymnosperms",539086,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"687976-1","Podocarpaceae","Falcatifolium","falciforme","Falcatifolium falciforme","(Parl.) de Laub.","NT",2.557232296,19.97622313,"tree",385368,"Gymnosperms",539087,4,"ASIA-TROPICAL",42,"Malesia","MLY","Malaya",0,0,0
"687976-1","Podocarpaceae","Falcatifolium","falciforme","Falcatifolium falciforme","(Parl.) de Laub.","NT",2.557232296,19.97622313,"tree",385368,"Gymnosperms",539088,4,"ASIA-TROPICAL",42,"Malesia","SUM","Sumatera",0,0,0
"935584-1","Podocarpaceae","Falcatifolium","gruezoi","Falcatifolium gruezoi","de Laub.","NT",1.558727713,12.29048864,"shrub or tree",385371,"Gymnosperms",539091,4,"ASIA-TROPICAL",42,"Malesia","MOL","Maluku",0,0,0
"935584-1","Podocarpaceae","Falcatifolium","gruezoi","Falcatifolium gruezoi","de Laub.","NT",1.558727713,12.29048864,"shrub or tree",385371,"Gymnosperms",539092,4,"ASIA-TROPICAL",42,"Malesia","PHI","Philippines",0,0,0
"935584-1","Podocarpaceae","Falcatifolium","gruezoi","Falcatifolium gruezoi","de Laub.","NT",1.558727713,12.29048864,"shrub or tree",385371,"Gymnosperms",539093,4,"ASIA-TROPICAL",42,"Malesia","SUL","Sulawesi",0,0,0
"687977-1","Podocarpaceae","Falcatifolium","papuanum","Falcatifolium papuanum","de Laub.","LC",1.087798387,22.46726859,"tree",385372,"Gymnosperms",539094,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"936128-1","Podocarpaceae","Falcatifolium","sleumeri","Falcatifolium sleumeri","de Laub. & Silba","NT",1.722406568,14.33494297,"subshrub",385373,"Gymnosperms",539095,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"687978-1","Podocarpaceae","Falcatifolium","taxoides","Falcatifolium taxoides","(Brongn. & Gris) de Laub.","LC",0.938888395,20.63629116,"tree",385374,"Gymnosperms",539096,6,"PACIFIC",60,"Southwestern Pacific","NWC","New Caledonia",0,0,0
"105034-2","Cupressaceae","Fitzroya","cupressoides","Fitzroya cupressoides","(Molina) I.M.Johnst.","EN",4.634119607,9.573104926,"tree",385383,"Gymnosperms",539097,8,"SOUTHERN AMERICA",85,"Southern South America","AGS","Argentina South",0,0,0
"105034-2","Cupressaceae","Fitzroya","cupressoides","Fitzroya cupressoides","(Molina) I.M.Johnst.","EN",4.634119607,9.573104926,"tree",385383,"Gymnosperms",539098,8,"SOUTHERN AMERICA",85,"Southern South America","CLS","Chile South",0,0,0
"262079-1","Cupressaceae","Fokienia","hodginsii","Fokienia hodginsii","(Dunn) A.Henry & H H.Thomas",NA,5.035070887,18.47889352,"tree",385391,"Gymnosperms",539099,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"262079-1","Cupressaceae","Fokienia","hodginsii","Fokienia hodginsii","(Dunn) A.Henry & H H.Thomas",NA,5.035070887,18.47889352,"tree",385391,"Gymnosperms",539100,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"262079-1","Cupressaceae","Fokienia","hodginsii","Fokienia hodginsii","(Dunn) A.Henry & H H.Thomas",NA,5.035070887,18.47889352,"tree",385391,"Gymnosperms",539101,4,"ASIA-TROPICAL",41,"Indo-China","LAO","Laos",0,0,0
"262079-1","Cupressaceae","Fokienia","hodginsii","Fokienia hodginsii","(Dunn) A.Henry & H H.Thomas",NA,5.035070887,18.47889352,"tree",385391,"Gymnosperms",539102,4,"ASIA-TROPICAL",41,"Indo-China","VIE","Vietnam",0,0,0
"262125-1","Ginkgoaceae","Ginkgo","biloba","Ginkgo biloba","L.","EN",148.9072295,315,"tree",334053,"Gymnosperms",398932,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",14.28840151,14.87418275,"tree",385446,"Gymnosperms",539105,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",14.28840151,14.87418275,"tree",385446,"Gymnosperms",539106,3,"ASIA-TEMPERATE",36,"China","CHH","Hainan",0,0,0
"262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",14.28840151,14.87418275,"tree",385446,"Gymnosperms",539107,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",14.28840151,14.87418275,"tree",385446,"Gymnosperms",615962,4,"ASIA-TROPICAL",41,"Indo-China","LAO","Laos",0,0,0
"262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",14.28840151,14.87418275,"tree",385446,"Gymnosperms",539108,4,"ASIA-TROPICAL",41,"Indo-China","VIE","Vietnam",0,0,0
